,memberID,b_g,total_hits
22937,92940,485 0,2.05763334
22938,92940,961 0,6
22939,92959,1041 1,0.101701392
22940,92959,1111 1,0.057432619
22941,92959,115 1,0.229730477
22942,92959,1181 1,0.057432619
22943,92959,119 1,0.057432619
22944,92959,1214 1,0.114865239
22945,92959,1266 1,0.057432619
22946,92959,1318 1,0.216566631
22947,92959,1324 1,0.114865239
22948,92959,1326 1,0.057432619
22949,92959,133 1,0.976354528
22950,92959,1369 1,0.057432619
22951,92959,137 1,6.817708469
22952,92959,1377 1,0.101701392
22953,92959,142 1,1.197698393
22954,92959,1464 1,0.057432619
22955,92959,1509 1,0.114865239
22956,92959,1512 1,0.114865239
22957,92959,152 1,0.516893573
22958,92959,1532 1,0.057432619
22959,92959,1533 1,0.848325443
22960,92959,158 1,0.114865239
22961,92959,1588 1,0.114865239
22962,92959,1699 2,0.101701392
22963,92959,1704 2,0.101701392
22964,92959,1705 2,0.101701392
22965,92959,172 1,0.172297858
22966,92959,18 1,0.396658943
22967,92959,19 1,24.3467568
22968,92959,2 1,1.017013923
22969,92959,238 1,0.101701392
22970,92959,25 1,0.057432619
22971,92959,258 1,0.216566631
22972,92959,261 1,0.172297858
22973,92959,266 1,0.114865239
22974,92959,267 1,0.172297858
22975,92959,268 1,0.057432619
22976,92959,271 0,0.101701392
22977,92959,277 1,0.172297858
22978,92959,285 1,1.378382862
22979,92959,294 1,0.057432619
22980,92959,349 1,0.057432619
22981,92959,375 1,2.943395286
22982,92959,383 1,1.091219766
22983,92959,385 1,0.057432619
22984,92959,388 1,1.320950243
22985,92959,394 1,0.172297858
22986,92959,406 1,0.057432619
22987,92959,411 1,0.057432619
22988,92959,421 1,0.057432619
22989,92959,425 1,3.790552872
22990,92959,427 1,0.159134012
22991,92959,429 1,2.337964166
22992,92959,433 0,1.627222277
22993,92959,452 1,0.229730477
22994,92959,460 1,0.172297858
22995,92959,485 1,0.459460954
22996,92959,52 1,6.609422643
22997,92959,552 2,0.305104177
22998,92959,588 1,0.057432619
22999,92959,59 1,0.676027585
23000,92959,626 2,0.101701392
23001,92959,635 1,0.057432619
23002,92959,658 1,0.159134012
23003,92959,692 1,0.159134012
23004,92959,7 1,1.665545959
23005,92959,712 1,0.057432619
23006,92959,716 1,0.344595716
23007,92959,718 1,0.057432619
23008,92959,718 2,0.101701392
23009,92959,771 1,0.057432619
23010,92959,786 1,0.318268023
23011,92959,811 1,0.216566631
23012,92959,836 1,0.057432619
23013,92959,837 1,0.114865239
23014,92959,866 1,0.344595716
23015,92959,867 1,0.057432619
23016,92959,88 1,0.229730477
23017,92959,924 1,0.057432619
23018,92959,950 1,0.057432619
23019,92959,970 1,0.057432619
23020,92993,1116 1,0.101701392
23021,92993,1136 1,0.637813115
23022,92993,1159 1,0.564718122
23023,92993,1169 1,1
23024,92993,118 1,0.101701392
23025,92993,1224 1,0.564718122
23026,92993,1313 1,1
23027,92993,1317 1,0.032433241
23028,92993,1340 1,1
23029,92993,1351 1,0.318906557
23030,92993,1356 1,0.180092312
23031,92993,137 1,0.564718122
23032,92993,1370 1,0.318906557
23033,92993,142 1,0.318906557
23034,92993,15 1,1.129436244
23035,92993,1547 1,0.318906557
23036,92993,1562 1,2.577779045
23037,92993,1571 1,1
23038,92993,1578 1,1.275626229
23039,92993,1579 1,0.318906557
23040,92993,172 1,0.564718122
23041,92993,19 1,2.897776971
23042,92993,259 1,0.057432619
23043,92993,271 1,0.318906557
23044,92993,277 1,0.564718122
23045,92993,285 1,1.101701392
23046,92993,383 1,1
23047,92993,384 1,0.360184624
23048,92993,411 1,0.564718122
23049,92993,485 1,0.564718122
23050,92993,52 1,2
23051,92993,527 1,0.318906557
23052,92993,584 1,0.956719672
23053,92993,718 1,1.702146421
23054,92993,774 1,0.564718122
23055,92993,82 1,0.637813115
23056,92993,867 1,7.185372755
23057,92993,877 1,1
23058,92993,88 1,0.408772417
23059,92995,1078 1,3.189065573
23060,92995,1128 1,1.594532787
23061,92995,1369 1,1
23062,92995,137 1,31.77661746
23063,92995,1643 1,0.032433241
23064,92995,261 1,1
23065,92995,266 1,1
23066,92995,267 1,2.594532787
23067,92995,349 1,0.318906557
23068,92995,353 1,1
23069,92995,356 1,1
23070,92995,510 1,4.78359836
23071,92995,527 1,0.637813115
23072,92995,588 1,0.318906557
23073,92995,612 1,0.318906557
23074,92995,649 1,0.318906557
23075,92995,661 1,1
23076,92995,732 1,27.0268901
23077,92995,75 1,0.318906557
23078,92995,824 1,1.275626229
23079,92995,837 1,3.351231778
23080,92995,865 1,0.318906557
23081,92995,88 1,1
23082,93003,1704 2,0.101701392
23083,93003,191 0,0.305104177
23084,93026,1189 0,0.180092312
23085,93026,1204 0,0.032433241
23086,93026,1291 0,0.180092312
23087,93026,1372 0,0.134134633
23088,93026,142 0,0.180092312
23089,93026,15 0,8.155510501
23090,93026,1624 0,0.180092312
23091,93026,266 0,1.129436244
23092,93026,268 1,0.032433241
23093,93026,285 0,0.212525553
23094,93026,290 0,0.032433241
23095,93026,349 0,0.180092312
23096,93026,350 0,0.180092312
23097,93026,360 0,0.134134633
23098,93026,380 0,0.180092312
23099,93026,383 0,0.180092312
23100,93026,396 0,0.134134633
23101,93026,412 0,0.180092312
23102,93026,454 0,0.268269266
23103,93026,460 0,0.180092312
23104,93026,480 0,4.133119166
23105,93026,485 0,2.496397419
23106,93026,515 0,0.180092312
23107,93026,527 0,0.203402785
23108,93026,541 0,0.744810434
23109,93026,566 0,0.180092312
23110,93026,626 0,0.281793704
23111,93026,716 0,0.180092312
23112,93026,766 0,0.032433241
23113,93026,774 0,3.904144483
23114,93026,786 0,5.066572161
23115,93026,790 0,0.883624679
23116,93026,819 0,0.032433241
23117,93026,829 0,0.064866482
23118,93026,837 0,1.187624657
23119,93026,840 0,0.180092312
23120,93026,860 0,0.180092312
23121,93026,876 0,1.231137636
23122,93026,935 0,0.032433241
23123,93026,971 0,0.180092312
23124,93051,133 1,0.883624679
23125,93051,137 1,1.275626229
23126,93051,1538 1,0.637813115
23127,93051,238 1,0.406805569
23128,93051,259 1,0.564718122
23129,93051,365 1,1.129436244
23130,93051,385 1,0.956719672
23131,93051,808 1,0.203402785
23132,93051,841 1,0.318906557
23133,93084,1214 0,14.98860819
23134,93084,238 0,0.564718122
23135,93084,566 0,12.75626229
23136,93084,771 0,2.82359061
23137,93087,1214 1,37.72352306
23138,93087,1512 1,0.194599445
23139,93087,1551 0,0.057432619
23140,93087,294 1,0.318906557
23141,93104,1288 0,1.320950243
23142,93104,266 0,0.194599445
23143,93104,396 0,0.162166204
23144,93129,1094 1,0.032433241
23145,93129,1110 1,0.032433241
23146,93129,1137 1,0.032433241
23147,93129,1163 1,0.097299723
23148,93129,1225 1,0.032433241
23149,93129,1246 1,0.064866482
23150,93129,420 1,0.032433241
23151,93129,424 1,0.032433241
23152,93129,624 1,0.032433241
23153,93129,782 1,0.032433241
23154,93137,1496 0,1.694154366
23155,93137,1666 0,0.101701392
23156,93137,172 0,9.804319897
23157,93137,266 0,4.517744976
23158,93137,388 0,1
23159,93137,460 0,3.490010124
23160,93137,480 0,15
23161,93137,485 0,5.28134303
23162,93137,486 0,1
23163,93137,667 0,8.47077183
23164,93137,700 0,1.949245459
23165,93137,765 0,17
23166,93137,837 0,1.129436244
23167,93155,618 1,0.318906557
23168,93155,817 1,0.318906557
23169,93174,1214 1,4.78359836
23170,93204,349 0,1.299553017
23171,93204,836 0,0.610208354
23172,93251,15 0,0.360184624
23173,93251,1624 0,0.180092312
23174,93251,172 0,0.032433241
23175,93251,266 0,0.032433241
23176,93251,345 0,2.300970581
23177,93251,349 0,0.360184624
23178,93251,383 0,0.032433241
23179,93251,485 0,0.720369249
23180,93251,700 0,0.180092312
23181,93251,716 0,0.212525553
23182,93251,716 1,0.508506962
23183,93251,786 0,0.900461561
23184,93251,827 0,0.900461561
23185,93255,1377 1,0.032433241
23186,93255,1390 1,0.180092312
23187,93255,1559 1,0.032433241
23188,93255,256 1,0.180092312
23189,93255,388 1,0.114865239
23190,93255,460 1,0.785801374
23191,93255,588 0,0.032433241
23192,93255,618 1,0.064866482
23193,93255,700 1,0.064866482
23194,93255,712 1,0.032433241
23195,93255,722 1,0.057432619
23196,93255,865 1,0.318906557
23197,93255,992 1,0.064866482
23198,93264,1214 0,1.913439344
23199,93264,1214 1,7.653757376
23200,93264,1420 1,2.067574294
23201,93264,350 1,0.229730477
23202,93281,15 0,0.305104177
23203,93294,82 1,0.318906557
23204,93294,88 1,0.318906557
23205,93308,137 1,0.318906557
23206,93308,1578 1,0.129732964
23207,93308,266 1,2.232345901
23208,93308,353 1,100.8203741
23209,93308,356 1,60.62491995
23210,93308,385 1,0.344595716
23211,93308,388 1,0.318906557
23212,93308,7 1,0.637813115
23213,93308,726 1,1.594532787
23214,93308,836 1,0.318906557
23215,93410,133 0,0.180092312
23216,93410,409 1,0.180092312
23217,93410,7 0,0.180092312
23218,93410,786 0,0.180092312
23219,93423,345 0,2.371643396
23220,93443,1390 0,0.180092312
23221,93443,345 0,3.904144483
23222,93494,15 0,0.057432619
23223,93494,1597 0,1.594532787
23224,93494,191 0,0.114865239
23225,93494,349 0,1.390491468
23226,93494,383 0,0.318906557
23227,93494,425 0,0.564718122
23228,93494,626 0,0.409822789
23229,93494,674 0,0.564718122
23230,93494,692 0,3.246498193
23231,93494,961 0,0.057432619
23232,93510,1149 0,0.147298479
23233,93510,1225 0,0.147298479
23234,93510,1291 0,0.180092312
23235,93510,1595 0,0.064866482
23236,93510,191 0,0.057432619
23237,93510,258 0,1.440738497
23238,93510,261 0,0.655142175
23239,93510,290 0,0.319596337
23240,93510,303 0,0.032433241
23241,93510,308 0,0.287163096
23242,93510,345 0,0.032433241
23243,93510,356 0,0.057432619
23244,93510,383 0,0.180092312
23245,93510,386 0,0.114865239
23246,93510,394 0,0.032433241
23247,93510,411 0,0.057432619
23248,93510,452 0,1.981015434
23249,93510,485 0,0.194599445
23250,93510,515 0,0.057432619
23251,93510,566 0,0.08986586
23252,93510,59 0,0.057432619
23253,93510,689 0,0.032433241
23254,93510,7 0,0.180092312
23255,93510,700 0,0.450050484
23256,93510,716 0,0.032433241
23257,93510,772 0,0.08986586
23258,93510,778 0,0.180092312
23259,93510,788 0,0.972997227
23260,93510,814 0,0.114865239
23261,93510,876 0,0.114865239
23262,93510,892 0,0.935827914
23263,93510,983 0,0.057432619
23264,93526,1343 0,0.032433241
23265,93526,1360 0,0.114865239
23266,93526,1367 0,0.032433241
23267,93526,15 0,0.057432619
23268,93526,1513 0,0.057432619
23269,93526,1597 0,0.114865239
23270,93526,18 0,0.032433241
23271,93526,191 0,0.203402785
23272,93526,220 0,0.101701392
23273,93526,266 0,0.057432619
23274,93526,349 0,0.101701392
23275,93526,380 0,0.114865239
23276,93526,388 0,0.159134012
23277,93526,411 0,0.057432619
23278,93526,485 0,0.305104177
23279,93526,617 0,0.224000493
23280,93526,618 0,0.032433241
23281,93526,667 0,1.275626229
23282,93526,836 0,0.180092312
23283,93526,838 0,0.057432619
23284,93526,846 0,0.101701392
23285,93526,851 0,0.032433241
23286,93533,103 0,1.275626229
23287,93533,192 0,0.956719672
23288,93533,258 0,0.637813115
23289,93533,266 0,0.318906557
23290,93533,285 0,0.318906557
23291,93533,345 0,0.318906557
23292,93533,380 0,0.318906557
23293,93533,385 0,0.318906557
23294,93533,411 0,0.637813115
23295,93533,460 0,3.507972131
23296,93533,485 0,0.637813115
23297,93533,541 0,0.637813115
23298,93533,716 0,0.318906557
23299,93557,1091 0,0.229730477
23300,93557,133 0,0.516893573
23301,93557,1457 0,0.172297858
23302,93557,25 0,0.114865239
23303,93557,806 0,0.057432619
23304,93572,2 1,0.101701392
23305,93584,1214 1,1.594532787
23306,93584,133 1,0.064866482
23307,93584,172 1,0.227032686
23308,93587,726 1,0.564718122
23309,93588,1017 1,0.114865239
23310,93588,1061 1,1
23311,93588,1136 1,1
23312,93588,1259 1,4
23313,93588,1338 1,0.057432619
23314,93588,1420 1,0.574326193
23315,93588,1446 1,0.114865239
23316,93588,1474 1,3
23317,93588,356 1,1
23318,93588,385 1,0.114865239
23319,93588,552 1,0.057432619
23320,93588,692 1,0.057432619
23321,93588,718 1,0.057432619
23322,93588,767 1,0.057432619
23323,93588,844 1,0.172297858
23324,93588,88 1,1
23325,93588,937 0,0.180092312
23326,93588,949 1,0.057432619
23327,93611,1214 1,0.720369249
23328,93611,1258 1,0.564718122
23329,93611,137 1,1.129436244
23330,93611,15 1,0.564718122
23331,93611,786 1,1.129436244
23332,93617,103 1,1.896426438
23333,93617,1040 1,6.776617464
23334,93617,1043 1,0.564718122
23335,93617,1091 0,0.032433241
23336,93617,1110 1,0.564718122
23337,93617,1120 1,0.101701392
23338,93617,1163 1,0.666419514
23339,93617,1181 1,0.564718122
23340,93617,119 1,9.600208074
23341,93617,1225 1,0.744810434
23342,93617,1228 1,0.180092312
23343,93617,1314 1,0.305104177
23344,93617,1317 1,0.057432619
23345,93617,1321 1,0.564718122
23346,93617,133 0,0.064866482
23347,93617,133 1,1.874246678
23348,93617,1339 1,0.564718122
23349,93617,1354 0,0.064866482
23350,93617,1369 1,13.57327675
23351,93617,1420 1,0.180092312
23352,93617,1424 0,0.032433241
23353,93617,1438 1,0.564718122
23354,93617,1441 1,0.564718122
23355,93617,1451 1,0.305104177
23356,93617,1464 1,0.564718122
23357,93617,15 0,0.032433241
23358,93617,1512 0,0.064866482
23359,93617,1529 0,0.032433241
23360,93617,1548 1,0.564718122
23361,93617,1556 1,1.411229948
23362,93617,1566 1,1.694154366
23363,93617,1578 1,0.203402785
23364,93617,165 0,0.032433241
23365,93617,172 1,0.971523691
23366,93617,25 0,0.032433241
23367,93617,259 1,1.129436244
23368,93617,266 1,0.180092312
23369,93617,267 1,0.101701392
23370,93617,271 1,1.129436244
23371,93617,345 0,0.032433241
23372,93617,356 0,0.097299723
23373,93617,394 1,1.129436244
23374,93617,396 1,1.423819492
23375,93617,421 1,0.564718122
23376,93617,429 1,0.101701392
23377,93617,464 1,0.305104177
23378,93617,491 1,0.564718122
23379,93617,566 0,0.032433241
23380,93617,566 1,0.203402785
23381,93617,59 0,0.449329301
23382,93617,59 1,0.180092312
23383,93617,612 0,0.097299723
23384,93617,617 0,0.032433241
23385,93617,626 1,0.057432619
23386,93617,627 0,0.032433241
23387,93617,661 1,0.564718122
23388,93617,665 0,0.643928746
23389,93617,667 0,0.129732964
23390,93617,667 1,0.564718122
23391,93617,668 1,0.360184624
23392,93617,671 1,0.318906557
23393,93617,701 1,3.000290783
23394,93617,767 1,0.564718122
23395,93617,768 1,0.564718122
23396,93617,786 1,1.129436244
23397,93617,791 1,1.129436244
23398,93617,796 1,1.309528556
23399,93617,799 1,0.101701392
23400,93617,82 1,0.744810434
23401,93617,827 0,0.032433241
23402,93617,865 1,3.771803829
23403,93617,92 1,2.77883828
23404,93617,946 1,3.735171829
23405,93617,967 1,0.971523691
23406,93617,970 1,0.318906557
23407,93617,971 0,0.032433241
23408,93734,1053 0,0.637813115
23409,93734,1278 0,0.318906557
23410,93734,1391 0,30
23411,93734,295 0,0.637813115
23412,93734,350 0,5.102504917
23413,93734,388 0,0.180092312
23414,93734,695 0,0.032433241
23415,93734,788 0,0.583798336
23416,93734,788 1,0.421632132
23417,93734,961 0,0.064866482
23418,93737,1112 1,0.305104177
23419,93737,1146 1,0.508506962
23420,93737,1163 1,0.101701392
23421,93737,1169 1,0.508506962
23422,93737,1176 1,0.101701392
23423,93737,119 1,0.287163096
23424,93737,1214 1,0.101701392
23425,93737,1313 1,0.101701392
23426,93737,133 1,0.101701392
23427,93737,1338 1,0.101701392
23428,93737,1345 1,0.114865239
23429,93737,1440 1,0.101701392
23430,93737,1448 1,0.610208354
23431,93737,1464 1,0.101701392
23432,93737,1473 1,0.287163096
23433,93737,152 1,0.101701392
23434,93737,1529 1,0.101701392
23435,93737,1571 1,0.305104177
23436,93737,1588 1,0.101701392
23437,93737,19 1,0.305104177
23438,93737,238 1,0.159134012
23439,93737,25 1,0.101701392
23440,93737,256 1,0.101701392
23441,93737,267 1,0.101701392
23442,93737,268 1,0.287163096
23443,93737,277 1,0.101701392
23444,93737,294 1,0.203402785
23445,93737,350 1,0.101701392
23446,93737,354 1,0.057432619
23447,93737,365 1,0.101701392
23448,93737,375 1,0.287163096
23449,93737,394 1,0.260835404
23450,93737,427 1,0.101701392
23451,93737,555 1,0.101701392
23452,93737,629 1,0.508506962
23453,93737,744 1,0.159134012
23454,93737,786 1,0.813611138
23455,93737,811 1,0.508506962
23456,93737,837 1,1.017013923
23457,93737,895 1,0.101701392
23458,93737,901 1,0.101701392
23459,93737,921 1,0.101701392
23460,93737,949 1,0.101701392
23461,93763,811 0,1.579552742
23462,93763,811 1,1.694154366
23463,93765,1128 1,60
23464,93765,1182 1,0.564718122
23465,93765,1220 1,2
23466,93765,1225 1,0.032433241
23467,93765,1390 1,1
23468,93765,1560 1,0.564718122
23469,93765,1563 1,26
23470,93765,354 1,1
23471,93765,365 1,2
23472,93765,75 1,2
23473,93794,1466 0,1
23474,93794,460 0,0.564718122
23475,93794,836 0,0.114865239
23476,93843,1214 1,16.95262578
23477,93880,1136 1,0.032433241
23478,93880,1542 0,0.032433241
23479,93880,1560 1,0.032433241
23480,93880,158 0,0.032433241
23481,93880,259 1,0.032433241
23482,93880,365 0,0.564718122
23483,93880,425 0,0.564718122
23484,93880,689 0,0.032433241
23485,93886,1011 1,0.159134012
23486,93886,1094 1,0.101701392
23487,93886,1137 1,1
23488,93886,115 1,4
23489,93886,1156 1,0.564718122
23490,93886,1214 1,0.064866482
23491,93886,1225 1,0.101701392
23492,93886,1266 1,0.203402785
23493,93886,1317 1,0.057432619
23494,93886,1318 1,1
23495,93886,1376 1,0.032433241
23496,93886,1390 1,0.032433241
23497,93886,147 1,0.235836026
23498,93886,15 1,8.719664847
23499,93886,152 1,1
23500,93886,1528 1,1
23501,93886,1529 1,0.064866482
23502,93886,1533 1,0.564718122
23503,93886,1538 1,0.032433241
23504,93886,1616 1,0.032433241
23505,93886,1643 1,0.057432619
23506,93886,256 1,1.597151363
23507,93886,258 1,1
23508,93886,259 1,0.057432619
23509,93886,261 1,1.244958794
23510,93886,266 1,0.180092312
23511,93886,285 1,3
23512,93886,349 1,2
23513,93886,360 1,0.508506962
23514,93886,383 1,5.032433241
23515,93886,388 1,5.394970037
23516,93886,394 1,6.097299723
23517,93886,425 1,2.180092312
23518,93886,429 1,0.129732964
23519,93886,460 1,0.777801868
23520,93886,485 1,0.101701392
23521,93886,486 1,1.440738497
23522,93886,491 0,1
23523,93886,491 1,2.032433241
23524,93886,552 1,0.097299723
23525,93886,588 1,0.032433241
23526,93886,626 1,3
23527,93886,667 1,0.180092312
23528,93886,7 1,0.032433241
23529,93886,700 0,0.064866482
23530,93886,700 1,3.660238202
23531,93886,716 1,0.720369249
23532,93886,718 1,1
23533,93886,774 1,0.461886017
23534,93886,787 1,0.564718122
23535,93886,797 1,0.101701392
23536,93886,811 1,1
23537,93886,836 1,1.064964964
23538,93886,837 1,0.114865239
